PROVISIONAL_KEY,CLAUDE_ID,LANGUAGE,LANGUAGE_CODE,LANGUAGE_VARIETY,CATEGORY,CONTEXT,MONEY_CRITICALITY,FR_SOURCE,FR_MARCHE,TTS_CANONICAL,STT_VARIANTS,STATUS,VALIDATION_NATIVE_REQUISE,VALIDATOR_1,VALIDATOR_2,FIELD_TEST_STATUS,RISK_NOTE
PROVISIONAL_FRM_NUMBER_074,,Alladian,ald,Alladian de la sous-préfecture de Jacqueville (variété locale à confirmer nativement),NUMBER_0_100,Lecture isolée d’un nombre pour une quantité ou un montant; l’unité et le contexte doivent être ajoutés.,MEDIUM,soixante-quatorze,soixante-quatorze,,,DRAFT,true,,,NON_TESTE,
PROVISIONAL_FRM_NUMBER_075,,Alladian,ald,Alladian de la sous-préfecture de Jacqueville (variété locale à confirmer nativement),NUMBER_0_100,Lecture isolée d’un nombre pour une quantité ou un montant; l’unité et le contexte doivent être ajoutés.,MEDIUM,soixante-quinze,soixante-quinze,,,DRAFT,true,,,NON_TESTE,
PROVISIONAL_FRM_NUMBER_076,,Alladian,ald,Alladian de la sous-préfecture de Jacqueville (variété locale à confirmer nativement),NUMBER_0_100,Lecture isolée d’un nombre pour une quantité ou un montant; l’unité et le contexte doivent être ajoutés.,MEDIUM,soixante-seize,soixante-seize,,,DRAFT,true,,,NON_TESTE,
PROVISIONAL_FRM_NUMBER_077,,Alladian,ald,Alladian de la sous-préfecture de Jacqueville (variété locale à confirmer nativement),NUMBER_0_100,Lecture isolée d’un nombre pour une quantité ou un montant; l’unité et le contexte doivent être ajoutés.,MEDIUM,soixante-dix-sept,soixante-dix-sept,,,DRAFT,true,,,NON_TESTE,
PROVISIONAL_FRM_NUMBER_078,,Alladian,ald,Alladian de la sous-préfecture de Jacqueville (variété locale à confirmer nativement),NUMBER_0_100,Lecture isolée d’un nombre pour une quantité ou un montant; l’unité et le contexte doivent être ajoutés.,MEDIUM,soixante-dix-huit,soixante-dix-huit,,,DRAFT,true,,,NON_TESTE,
PROVISIONAL_FRM_NUMBER_079,,Alladian,ald,Alladian de la sous-préfecture de Jacqueville (variété locale à confirmer nativement),NUMBER_0_100,Lecture isolée d’un nombre pour une quantité ou un montant; l’unité et le contexte doivent être ajoutés.,MEDIUM,soixante-dix-neuf,soixante-dix-neuf,,,DRAFT,true,,,NON_TESTE,
PROVISIONAL_FRM_NUMBER_080,,Alladian,ald,Alladian de la sous-préfecture de Jacqueville (variété locale à confirmer nativement),NUMBER_0_100,Lecture isolée d’un nombre pour une quantité ou un montant; l’unité et le contexte doivent être ajoutés.,MEDIUM,quatre-vingts,quatre-vingts,,,DRAFT,true,,,NON_TESTE,
PROVISIONAL_FRM_NUMBER_081,,Alladian,ald,Alladian de la sous-préfecture de Jacqueville (variété locale à confirmer nativement),NUMBER_0_100,Lecture isolée d’un nombre pour une quantité ou un montant; l’unité et le contexte doivent être ajoutés.,MEDIUM,quatre-vingt-un,quatre-vingt-un,,,DRAFT,true,,,NON_TESTE,
PROVISIONAL_FRM_NUMBER_082,,Alladian,ald,Alladian de la sous-préfecture de Jacqueville (variété locale à confirmer nativement),NUMBER_0_100,Lecture isolée d’un nombre pour une quantité ou un montant; l’unité et le contexte doivent être ajoutés.,MEDIUM,quatre-vingt-deux,quatre-vingt-deux,,,DRAFT,true,,,NON_TESTE,
PROVISIONAL_FRM_NUMBER_083,,Alladian,ald,Alladian de la sous-préfecture de Jacqueville (variété locale à confirmer nativement),NUMBER_0_100,Lecture isolée d’un nombre pour une quantité ou un montant; l’unité et le contexte doivent être ajoutés.,MEDIUM,quatre-vingt-trois,quatre-vingt-trois,,,DRAFT,true,,,NON_TESTE,
PROVISIONAL_FRM_NUMBER_084,,Alladian,ald,Alladian de la sous-préfecture de Jacqueville (variété locale à confirmer nativement),NUMBER_0_100,Lecture isolée d’un nombre pour une quantité ou un montant; l’unité et le contexte doivent être ajoutés.,MEDIUM,quatre-vingt-quatre,quatre-vingt-quatre,,,DRAFT,true,,,NON_TESTE,
PROVISIONAL_FRM_NUMBER_085,,Alladian,ald,Alladian de la sous-préfecture de Jacqueville (variété locale à confirmer nativement),NUMBER_0_100,Lecture isolée d’un nombre pour une quantité ou un montant; l’unité et le contexte doivent être ajoutés.,MEDIUM,quatre-vingt-cinq,quatre-vingt-cinq,,,DRAFT,true,,,NON_TESTE,
PROVISIONAL_FRM_NUMBER_086,,Alladian,ald,Alladian de la sous-préfecture de Jacqueville (variété locale à confirmer nativement),NUMBER_0_100,Lecture isolée d’un nombre pour une quantité ou un montant; l’unité et le contexte doivent être ajoutés.,MEDIUM,quatre-vingt-six,quatre-vingt-six,,,DRAFT,true,,,NON_TESTE,
PROVISIONAL_FRM_NUMBER_087,,Alladian,ald,Alladian de la sous-préfecture de Jacqueville (variété locale à confirmer nativement),NUMBER_0_100,Lecture isolée d’un nombre pour une quantité ou un montant; l’unité et le contexte doivent être ajoutés.,MEDIUM,quatre-vingt-sept,quatre-vingt-sept,,,DRAFT,true,,,NON_TESTE,
PROVISIONAL_FRM_NUMBER_088,,Alladian,ald,Alladian de la sous-préfecture de Jacqueville (variété locale à confirmer nativement),NUMBER_0_100,Lecture isolée d’un nombre pour une quantité ou un montant; l’unité et le contexte doivent être ajoutés.,MEDIUM,quatre-vingt-huit,quatre-vingt-huit,,,DRAFT,true,,,NON_TESTE,
PROVISIONAL_FRM_NUMBER_089,,Alladian,ald,Alladian de la sous-préfecture de Jacqueville (variété locale à confirmer nativement),NUMBER_0_100,Lecture isolée d’un nombre pour une quantité ou un montant; l’unité et le contexte doivent être ajoutés.,MEDIUM,quatre-vingt-neuf,quatre-vingt-neuf,,,DRAFT,true,,,NON_TESTE,
PROVISIONAL_FRM_NUMBER_090,,Alladian,ald,Alladian de la sous-préfecture de Jacqueville (variété locale à confirmer nativement),NUMBER_0_100,Lecture isolée d’un nombre pour une quantité ou un montant; l’unité et le contexte doivent être ajoutés.,MEDIUM,quatre-vingt-dix,quatre-vingt-dix,,,DRAFT,true,,,NON_TESTE,
PROVISIONAL_FRM_NUMBER_091,,Alladian,ald,Alladian de la sous-préfecture de Jacqueville (variété locale à confirmer nativement),NUMBER_0_100,Lecture isolée d’un nombre pour une quantité ou un montant; l’unité et le contexte doivent être ajoutés.,MEDIUM,quatre-vingt-onze,quatre-vingt-onze,,,DRAFT,true,,,NON_TESTE,
PROVISIONAL_FRM_NUMBER_092,,Alladian,ald,Alladian de la sous-préfecture de Jacqueville (variété locale à confirmer nativement),NUMBER_0_100,Lecture isolée d’un nombre pour une quantité ou un montant; l’unité et le contexte doivent être ajoutés.,MEDIUM,quatre-vingt-douze,quatre-vingt-douze,,,DRAFT,true,,,NON_TESTE,
PROVISIONAL_FRM_NUMBER_093,,Alladian,ald,Alladian de la sous-préfecture de Jacqueville (variété locale à confirmer nativement),NUMBER_0_100,Lecture isolée d’un nombre pour une quantité ou un montant; l’unité et le contexte doivent être ajoutés.,MEDIUM,quatre-vingt-treize,quatre-vingt-treize,,,DRAFT,true,,,NON_TESTE,
PROVISIONAL_FRM_NUMBER_094,,Alladian,ald,Alladian de la sous-préfecture de Jacqueville (variété locale à confirmer nativement),NUMBER_0_100,Lecture isolée d’un nombre pour une quantité ou un montant; l’unité et le contexte doivent être ajoutés.,MEDIUM,quatre-vingt-quatorze,quatre-vingt-quatorze,,,DRAFT,true,,,NON_TESTE,
PROVISIONAL_FRM_NUMBER_095,,Alladian,ald,Alladian de la sous-préfecture de Jacqueville (variété locale à confirmer nativement),NUMBER_0_100,Lecture isolée d’un nombre pour une quantité ou un montant; l’unité et le contexte doivent être ajoutés.,MEDIUM,quatre-vingt-quinze,quatre-vingt-quinze,,,DRAFT,true,,,NON_TESTE,
PROVISIONAL_FRM_NUMBER_096,,Alladian,ald,Alladian de la sous-préfecture de Jacqueville (variété locale à confirmer nativement),NUMBER_0_100,Lecture isolée d’un nombre pour une quantité ou un montant; l’unité et le contexte doivent être ajoutés.,MEDIUM,quatre-vingt-seize,quatre-vingt-seize,,,DRAFT,true,,,NON_TESTE,
PROVISIONAL_FRM_NUMBER_097,,Alladian,ald,Alladian de la sous-préfecture de Jacqueville (variété locale à confirmer nativement),NUMBER_0_100,Lecture isolée d’un nombre pour une quantité ou un montant; l’unité et le contexte doivent être ajoutés.,MEDIUM,quatre-vingt-dix-sept,quatre-vingt-dix-sept,,,DRAFT,true,,,NON_TESTE,
PROVISIONAL_FRM_NUMBER_098,,Alladian,ald,Alladian de la sous-préfecture de Jacqueville (variété locale à confirmer nativement),NUMBER_0_100,Lecture isolée d’un nombre pour une quantité ou un montant; l’unité et le contexte doivent être ajoutés.,MEDIUM,quatre-vingt-dix-huit,quatre-vingt-dix-huit,,,DRAFT,true,,,NON_TESTE,
PROVISIONAL_FRM_NUMBER_099,,Alladian,ald,Alladian de la sous-préfecture de Jacqueville (variété locale à confirmer nativement),NUMBER_0_100,Lecture isolée d’un nombre pour une quantité ou un montant; l’unité et le contexte doivent être ajoutés.,MEDIUM,quatre-vingt-dix-neuf,quatre-vingt-dix-neuf,,,DRAFT,true,,,NON_TESTE,
PROVISIONAL_FRM_NUMBER_100,,Alladian,ald,Alladian de la sous-préfecture de Jacqueville (variété locale à confirmer nativement),NUMBER_0_100,Lecture isolée d’un nombre pour une quantité ou un montant; l’unité et le contexte doivent être ajoutés.,MEDIUM,cent,cent,ɛ́koüi ɛ̂ynrɪ,ɛ́koüi ɛ̂ynrɪ,DRAFT,true,,,NON_TESTE,
PROVISIONAL_FRM_NUMBER_HUNDRED_200,,Alladian,ald,Alladian de la sous-préfecture de Jacqueville (variété locale à confirmer nativement),NUMBER_HUNDREDS,Lecture isolée d’une centaine ou de mille; l’unité et le contexte doivent être ajoutés.,MEDIUM,deux cents,deux cents,ɛ́koüi ɛ́va,ɛ́koüi ɛ́va,DRAFT,true,,,NON_TESTE,
PROVISIONAL_FRM_NUMBER_HUNDRED_300,,Alladian,ald,Alladian de la sous-préfecture de Jacqueville (variété locale à confirmer nativement),NUMBER_HUNDREDS,Lecture isolée d’une centaine ou de mille; l’unité et le contexte doivent être ajoutés.,MEDIUM,trois cents,trois cents,,,DRAFT,true,,,NON_TESTE,
PROVISIONAL_FRM_NUMBER_HUNDRED_400,,Alladian,ald,Alladian de la sous-préfecture de Jacqueville (variété locale à confirmer nativement),NUMBER_HUNDREDS,Lecture isolée d’une centaine ou de mille; l’unité et le contexte doivent être ajoutés.,MEDIUM,quatre cents,quatre cents,,,DRAFT,true,,,NON_TESTE,
PROVISIONAL_FRM_NUMBER_HUNDRED_500,,Alladian,ald,Alladian de la sous-préfecture de Jacqueville (variété locale à confirmer nativement),NUMBER_HUNDREDS,Lecture isolée d’une centaine ou de mille; l’unité et le contexte doivent être ajoutés.,MEDIUM,cinq cents,cinq cents,,,DRAFT,true,,,NON_TESTE,
PROVISIONAL_FRM_NUMBER_HUNDRED_600,,Alladian,ald,Alladian de la sous-préfecture de Jacqueville (variété locale à confirmer nativement),NUMBER_HUNDREDS,Lecture isolée d’une centaine ou de mille; l’unité et le contexte doivent être ajoutés.,MEDIUM,six cents,six cents,,,DRAFT,true,,,NON_TESTE,
PROVISIONAL_FRM_NUMBER_HUNDRED_700,,Alladian,ald,Alladian de la sous-préfecture de Jacqueville (variété locale à confirmer nativement),NUMBER_HUNDREDS,Lecture isolée d’une centaine ou de mille; l’unité et le contexte doivent être ajoutés.,MEDIUM,sept cents,sept cents,,,DRAFT,true,,,NON_TESTE,
PROVISIONAL_FRM_NUMBER_HUNDRED_800,,Alladian,ald,Alladian de la sous-préfecture de Jacqueville (variété locale à confirmer nativement),NUMBER_HUNDREDS,Lecture isolée d’une centaine ou de mille; l’unité et le contexte doivent être ajoutés.,MEDIUM,huit cents,huit cents,,,DRAFT,true,,,NON_TESTE,
PROVISIONAL_FRM_NUMBER_HUNDRED_900,,Alladian,ald,Alladian de la sous-préfecture de Jacqueville (variété locale à confirmer nativement),NUMBER_HUNDREDS,Lecture isolée d’une centaine ou de mille; l’unité et le contexte doivent être ajoutés.,MEDIUM,neuf cents,neuf cents,,,DRAFT,true,,,NON_TESTE,
PROVISIONAL_FRM_NUMBER_THOUSAND_1000,,Alladian,ald,Alladian de la sous-préfecture de Jacqueville (variété locale à confirmer nativement),NUMBER_THOUSAND,Lecture isolée d’une centaine ou de mille; l’unité et le contexte doivent être ajoutés.,MEDIUM,mille,mille,tɛbru kru,tɛbru kru,DRAFT,true,,,NON_TESTE,
PROVISIONAL_FRM_UNIT_01_UNITE,,Alladian,ald,Alladian de la sous-préfecture de Jacqueville (variété locale à confirmer nativement),UNIT,Unité de vente orale.,LOW,unité,à l’unité,,,DRAFT,true,,,NON_TESTE,
PROVISIONAL_FRM_UNIT_02_TAS,,Alladian,ald,Alladian de la sous-préfecture de Jacqueville (variété locale à confirmer nativement),UNIT,Unité de vente orale.,LOW,tas,tas,,,DRAFT,true,,,NON_TESTE,
PROVISIONAL_FRM_UNIT_03_SAC,,Alladian,ald,Alladian de la sous-préfecture de Jacqueville (variété locale à confirmer nativement),UNIT,Unité de vente orale.,LOW,sac,sac,,,DRAFT,true,,,NON_TESTE,
PROVISIONAL_FRM_UNIT_04_KILO,,Alladian,ald,Alladian de la sous-préfecture de Jacqueville (variété locale à confirmer nativement),UNIT,Unité de vente orale.,LOW,kilo,kilo,,,DRAFT,true,,,NON_TESTE,
PROVISIONAL_FRM_UNIT_05_BOTTE,,Alladian,ald,Alladian de la sous-préfecture de Jacqueville (variété locale à confirmer nativement),UNIT,Unité de vente orale.,LOW,botte,botte,,,DRAFT,true,,,NON_TESTE,
PROVISIONAL_FRM_UNIT_06_BIDON,,Alladian,ald,Alladian de la sous-préfecture de Jacqueville (variété locale à confirmer nativement),UNIT,Unité de vente orale.,LOW,bidon,bidon,,,DRAFT,true,,,NON_TESTE,
PROVISIONAL_FRM_UNIT_07_SACHET,,Alladian,ald,Alladian de la sous-préfecture de Jacqueville (variété locale à confirmer nativement),UNIT,Unité de vente orale.,LOW,sachet,sachet,,,DRAFT,true,,,NON_TESTE,
PROVISIONAL_FRM_UNIT_08_PAQUET,,Alladian,ald,Alladian de la sous-préfecture de Jacqueville (variété locale à confirmer nativement),UNIT,Unité de vente orale.,LOW,paquet,paquet,,,DRAFT,true,,,NON_TESTE,
PROVISIONAL_FRM_UNIT_09_MORCEAU,,Alladian,ald,Alladian de la sous-préfecture de Jacqueville (variété locale à confirmer nativement),UNIT,Unité de vente orale.,LOW,morceau,morceau,,,DRAFT,true,,,NON_TESTE,
PROVISIONAL_FRM_UNIT_10_LITRE,,Alladian,ald,Alladian de la sous-préfecture de Jacqueville (variété locale à confirmer nativement),UNIT,Unité de vente orale.,LOW,litre,litre,,,DRAFT,true,,,NON_TESTE,
PROVISIONAL_FRM_UNIT_11_REGIME,,Alladian,ald,Alladian de la sous-préfecture de Jacqueville (variété locale à confirmer nativement),UNIT,Unité de vente orale.,LOW,régime,régime,,,DRAFT,true,,,NON_TESTE,
PROVISIONAL_FRM_UNIT_12_CARTON,,Alladian,ald,Alladian de la sous-préfecture de Jacqueville (variété locale à confirmer nativement),UNIT,Unité de vente orale.,LOW,carton,carton,,,DRAFT,true,,,NON_TESTE,
PROVISIONAL_FRM_UNIT_13_CAISSE,,Alladian,ald,Alladian de la sous-préfecture de Jacqueville (variété locale à confirmer nativement),UNIT,Unité de vente orale.,LOW,caisse,caisse,,,DRAFT,true,,,NON_TESTE,
PROVISIONAL_FRM_UNIT_14_BOUTEILLE,,Alladian,ald,Alladian de la sous-préfecture de Jacqueville (variété locale à confirmer nativement),UNIT,Unité de vente orale.,LOW,bouteille,bouteille,,,DRAFT,true,,,NON_TESTE,
PROVISIONAL_FRM_UNIT_15_PANIER,,Alladian,ald,Alladian de la sous-préfecture de Jacqueville (variété locale à confirmer nativement),UNIT,Unité de vente orale.,LOW,panier,panier,,,DRAFT,true,,,NON_TESTE,
PROVISIONAL_FRM_UNIT_16_FRANC,,Alladian,ald,Alladian de la sous-préfecture de Jacqueville (variété locale à confirmer nativement),UNIT,Dénomination monétaire orale; à associer à un nombre et au contexte.,HIGH,franc,franc,,,DRAFT,true,,,NON_TESTE,
PROVISIONAL_FRM_UNIT_17_FCFA,,Alladian,ald,Alladian de la sous-préfecture de Jacqueville (variété locale à confirmer nativement),UNIT,Dénomination monétaire orale; à associer à un nombre et au contexte.,HIGH,FCFA,franc CFA,,,DRAFT,true,,,NON_TESTE,
PROVISIONAL_FRM_PRODUCT_01_TOMATE,,Alladian,ald,Alladian de la sous-préfecture de Jacqueville (variété locale à confirmer nativement),PRODUCT,Nom de produit à annoncer ou saisir dans une vente; aucun identifiant produit métier n’est créé.,LOW,tomate,tomate,,,DRAFT,true,,,NON_TESTE,
PROVISIONAL_FRM_PRODUCT_02_PIMENT,,Alladian,ald,Alladian de la sous-préfecture de Jacqueville (variété locale à confirmer nativement),PRODUCT,Nom de produit à annoncer ou saisir dans une vente; aucun identifiant produit métier n’est créé.,LOW,piment,piment,,,DRAFT,true,,,NON_TESTE,
PROVISIONAL_FRM_PRODUCT_03_GOMBO,,Alladian,ald,Alladian de la sous-préfecture de Jacqueville (variété locale à confirmer nativement),PRODUCT,Nom de produit à annoncer ou saisir dans une vente; aucun identifiant produit métier n’est créé.,LOW,gombo,gombo,,,DRAFT,true,,,NON_TESTE,
PROVISIONAL_FRM_PRODUCT_04_ATTIEKE,,Alladian,ald,Alladian de la sous-préfecture de Jacqueville (variété locale à confirmer nativement),PRODUCT,Nom de produit à annoncer ou saisir dans une vente; aucun identifiant produit métier n’est créé.,LOW,attiéké,attiéké,,,DRAFT,true,,,NON_TESTE,
PROVISIONAL_FRM_PRODUCT_05_BANANE,,Alladian,ald,Alladian de la sous-préfecture de Jacqueville (variété locale à confirmer nativement),PRODUCT,Nom de produit à annoncer ou saisir dans une vente; aucun identifiant produit métier n’est créé.,LOW,banane,banane,,,DRAFT,true,,,NON_TESTE,
PROVISIONAL_FRM_PRODUCT_06_PLANTAIN,,Alladian,ald,Alladian de la sous-préfecture de Jacqueville (variété locale à confirmer nativement),PRODUCT,Nom de produit à annoncer ou saisir dans une vente; aucun identifiant produit métier n’est créé.,LOW,plantain,plantain,,,DRAFT,true,,,NON_TESTE,
PROVISIONAL_FRM_PRODUCT_07_IGNAME,,Alladian,ald,Alladian de la sous-préfecture de Jacqueville (variété locale à confirmer nativement),PRODUCT,Nom de produit à annoncer ou saisir dans une vente; aucun identifiant produit métier n’est créé.,LOW,igname,igname,,,DRAFT,true,,,NON_TESTE,
PROVISIONAL_FRM_PRODUCT_08_MANIOC,,Alladian,ald,Alladian de la sous-préfecture de Jacqueville (variété locale à confirmer nativement),PRODUCT,Nom de produit à annoncer ou saisir dans une vente; aucun identifiant produit métier n’est créé.,LOW,manioc,manioc,,,DRAFT,true,,,NON_TESTE,
PROVISIONAL_FRM_PRODUCT_09_AUBERGINE,,Alladian,ald,Alladian de la sous-préfecture de Jacqueville (variété locale à confirmer nativement),PRODUCT,Nom de produit à annoncer ou saisir dans une vente; aucun identifiant produit métier n’est créé.,LOW,aubergine,aubergine,,,DRAFT,true,,,NON_TESTE,
PROVISIONAL_FRM_PRODUCT_10_OIGNON,,Alladian,ald,Alladian de la sous-préfecture de Jacqueville (variété locale à confirmer nativement),PRODUCT,Nom de produit à annoncer ou saisir dans une vente; aucun identifiant produit métier n’est créé.,LOW,oignon,oignon,,,DRAFT,true,,,NON_TESTE,
PROVISIONAL_FRM_PRODUCT_11_AIL,,Alladian,ald,Alladian de la sous-préfecture de Jacqueville (variété locale à confirmer nativement),PRODUCT,Nom de produit à annoncer ou saisir dans une vente; aucun identifiant produit métier n’est créé.,LOW,ail,ail,,,DRAFT,true,,,NON_TESTE,
